    3.0000
   53    10          1          2          3          4          5          6          7          8          9         10 
17.0000	4.7718	5.6578	8.1334	8.1334	8.1334	8.1334	8.1334	8.1334	8.1334	8.1334
18.0000	4.8511	8.0255	8.0821	8.0821	8.0821	8.0821	8.0821	8.0821	8.0821	8.0821
19.0000	4.8194	7.8167	8.1186	8.1186	8.1186	8.1186	8.1186	8.1186	8.1186	8.1186
20.0000	4.7541	5.8953	8.1877	8.1877	8.1877	8.1877	8.1877	8.1877	8.1877	8.1877
21.0000	4.7605	5.1839	8.2499	8.2499	8.2499	8.2499	8.2499	8.2499	8.2499	8.2499
22.0000	4.7967	5.2908	8.3287	8.3287	8.3287	8.3287	8.3287	8.3287	8.3287	8.3287
23.0000	4.8402	5.1421	8.2692	8.3198	8.3198	8.3198	8.3198	8.3198	8.3198	8.3198
24.0000	4.9179	5.1272	7.5536	8.2976	8.2976	8.2976	8.2976	8.2976	8.2976	8.2976
25.0000	5.0097	5.1614	6.6095	8.1988	8.1988	8.1988	8.1988	8.1988	8.1988	8.1988
26.0000	5.0372	5.2007	6.3517	7.9249	7.9249	7.9249	7.9249	7.9249	7.9249	7.9249
27.0000	5.0671	5.2357	5.9117	7.6655	7.6655	7.6655	7.6655	7.6655	7.6655	7.6655
28.0000	5.1484	5.2925	5.8145	7.4751	7.4751	7.4751	7.4751	7.4751	7.4751	7.4751
29.0000	5.2371	5.3272	5.5272	7.2379	7.2379	7.2379	7.2379	7.2379	7.2379	7.2379
30.0000	5.2325	5.3406	5.5621	7.0755	7.1370	7.1370	7.1370	7.1370	7.1370	7.1370
31.0000	5.2227	5.3536	5.6270	6.5847	7.0441	7.0441	7.0441	7.0441	7.0441	7.0441
32.0000	5.1137	5.1794	5.5325	6.3456	6.6567	6.6567	6.6567	6.6567	6.6567	6.6567
33.0000	4.9766	5.0283	5.3174	5.9388	6.2199	6.2199	6.2199	6.2199	6.2199	6.2199
34.0000	5.0630	5.1024	5.2827	5.6440	6.0058	6.0125	6.0125	6.0125	6.0125	6.0125
35.0000	5.2438	5.2558	5.2935	5.3914	5.5660	5.7939	5.8593	5.8607	5.8607	5.8607
36.0000	4.1882	4.1940	4.2061	4.2385	4.3099	4.4015	4.5184	4.5959	4.5996	4.5996
37.0000	3.3514	3.3565	3.3638	3.3802	3.4036	3.4314	3.4825	3.5409	3.5604	3.5626
38.0000	3.5022	3.5110	3.6029	3.8114	4.1430	4.7174	5.7890	6.6767	7.7242	7.7840
39.0000	3.4920	3.5009	3.5946	3.8078	4.4025	5.4229	6.2211	7.5225	7.7842	7.7842
40.0000	3.5259	3.5399	3.6385	4.0040	4.8264	5.9427	7.2414	7.9520	7.9520	7.9520
41.0000	3.5159	3.6853	4.5740	6.3792	8.4460	8.4597	8.4597	8.4597	8.4597	8.4597
42.0000	3.4787	3.8726	6.4073	8.8436	8.8638	8.8638	8.8638	8.8638	8.8638	8.8638
43.0000	3.3381	4.5520	8.3489	8.9797	8.9797	8.9797	8.9797	8.9797	8.9797	8.9797
44.0000	3.1992	5.6537	9.0708	9.0708	9.0708	9.0708	9.0708	9.0708	9.0708	9.0708
45.0000	3.0773	5.2657	9.0509	9.0509	9.0509	9.0509	9.0509	9.0509	9.0509	9.0509
46.0000	2.9926	4.6529	8.9551	8.9551	8.9551	8.9551	8.9551	8.9551	8.9551	8.9551
47.0000	3.0677	4.1621	8.9216	8.9353	8.9353	8.9353	8.9353	8.9353	8.9353	8.9353
48.0000	3.1454	4.1524	8.9478	8.9766	8.9766	8.9766	8.9766	8.9766	8.9766	8.9766
49.0000	3.2328	3.8357	8.7820	9.0104	9.0104	9.0104	9.0104	9.0104	9.0104	9.0104
50.0000	3.3409	3.5413	4.1838	7.6769	8.9818	8.9818	8.9818	8.9818	8.9818	8.9818
51.0000	3.2401	3.2651	3.4607	3.7142	3.9239	5.0855	7.5551	8.7864	8.7984	8.7984
52.0000	3.0723	3.0928	3.2806	3.4642	3.6233	4.0896	5.9159	7.7697	8.2383	8.2518
53.0000	2.9111	2.9296	3.1187	3.3197	3.4834	3.7907	5.1733	7.2410	7.8074	7.8224
1.0000	10.5384	10.5385	10.5389	10.5408	10.5458	10.5607	10.5785	10.5828	10.5846	10.5847
2.0000	8.6841	8.6853	8.6866	8.6925	8.7208	8.8177	8.9116	9.0414	9.0813	9.0899
3.0000	8.5837	8.5850	8.5863	8.5925	8.6485	8.7248	8.8239	8.9613	9.0039	9.0130
4.0000	8.5626	8.5639	8.5678	8.6063	8.6717	8.8255	9.0126	9.1259	9.1307	9.1307
5.0000	8.9694	8.9711	8.9888	9.0982	9.3702	9.7124	9.7137	9.7137	9.7137	9.7137
6.0000	9.0729	9.0735	9.0804	9.1037	9.1914	9.3824	9.7040	9.8350	9.8350	9.8350
7.0000	9.1901	9.1905	9.1925	9.2022	9.2265	9.2731	9.4129	9.5688	9.7424	9.7494
8.0000	9.2993	9.2995	9.3003	9.3058	9.3202	9.3684	9.4330	9.5434	9.7366	9.7702
9.0000	9.2741	9.2745	9.2763	9.2900	9.3267	9.3998	9.5298	9.7420	10.1650	10.3526
10.0000	9.2720	9.2726	9.2752	9.2972	9.3570	9.4787	9.6969	10.0452	10.7055	11.0099
11.0000	9.2089	9.2097	9.2138	9.2484	9.3373	9.4984	9.7566	10.1619	10.9687	11.3137
12.0000	9.0231	9.0241	9.0296	9.0789	9.2066	9.4231	9.7389	10.5728	11.3351	11.7737
13.0000	8.9133	8.9145	8.9833	9.2694	9.8313	10.8934	12.2475	12.3097	12.3097	12.3097
14.0000	8.8695	8.8789	9.1444	10.0354	12.3810	12.8867	12.8867	12.8867	12.8867	12.8867
15.0000	8.8500	8.8590	9.1561	10.7074	12.8558	13.2969	13.2969	13.2969	13.2969	13.2969
16.0000	8.7986	8.8118	9.0670	10.2313	12.2614	13.5371	13.5369	13.5369	13.5369	13.5369
17.0000	8.7628	10.3721	13.7264	13.7264	13.7264	13.7264	13.7264	13.7264	13.7264	13.7264
18.0000	8.7377	13.8862	13.9418	13.9418	13.9418	13.9418	13.9418	13.9418	13.9418	13.9418
19.0000	8.7576	13.0998	13.9383	13.9383	13.9383	13.9383	13.9383	13.9383	13.9383	13.9383
20.0000	8.8071	10.8379	13.8560	13.8560	13.8560	13.8560	13.8560	13.8560	13.8560	13.8560
21.0000	8.9486	9.8900	13.8311	13.8311	13.8311	13.8311	13.8311	13.8311	13.8311	13.8311
22.0000	9.1152	9.9818	13.8051	13.8051	13.8051	13.8051	13.8051	13.8051	13.8051	13.8051
23.0000	9.2720	9.7448	13.5831	13.6575	13.6575	13.6575	13.6575	13.6575	13.6575	13.6575
24.0000	9.4042	9.6665	12.6594	13.5365	13.5365	13.5365	13.5365	13.5365	13.5365	13.5365
25.0000	9.5528	9.6580	11.5364	13.2777	13.2777	13.2777	13.2777	13.2777	13.2777	13.2777
26.0000	9.5145	9.6372	11.2186	12.9296	12.9296	12.9296	12.9296	12.9296	12.9296	12.9296
27.0000	9.4263	9.5593	10.6460	12.5998	12.5998	12.5998	12.5998	12.5998	12.5998	12.5998
28.0000	9.3799	9.4958	10.5669	12.4100	12.4100	12.4100	12.4100	12.4100	12.4100	12.4100
